3.6,38.6,64.5
76.2,48.4,79.4
44.3,21.9,83.7
2.9,22.9,15.7
7.5,51.4,29.6
5.9,53.5,23.3
26.5,59.1,66
96.9,41,64
66.5,2.3,74.6
93.3,72.9,55.9
34.4,26.7,15.7
21.7,52.8,57.1
71.5,74.7,5.8
78.4,35.4,80.9
6.7,45.4,48.4
36.1,54.8,62.2
76.5,29.5,2.9
42.5,74.5,86.7
65.6,45.1,6.7
1,24.7,57.7
99,18.3,82.3
66.4,44,98.6
70.4,45.8,84.4
51.6,16.2,91.3
16.5,22.3,88.6
63.5,86.8,5.2
25.6,57.1,95
68.4,48.3,25
38,41.4,98.4
24.3,79.9,95.7
28.9,89.3,52.5
18.2,20,93.3
37.2,28.2,56.6
82.1,8.9,36.4
9.4,9.4,53.9
50.1,97.1,18.9
44.2,91.7,61.6
77.9,74.8,57.3
72.4,61.1,26.7
99.2,86.3,10.8
40.8,44.7,33.1
53.2,15.1,63.9
1.4,10.6,59.2
25.5,83.4,22.7
35.9,40.3,64.9
97,89.4,91.2
39.3,68.6,15.3
67.9,47.6,93
46.7,18.2,33.6
99.4,95.9,91.2
39.7,21.2,14.3
71.3,96.7,8.4
83.1,29.3,36.5
6.6,44.8,55.6
34.2,47.5,62.6
63.4,15.1,81.5
87.5,52.7,13
12.6,72,81.2
26.6,52.9,7.3
11.8,97.9,58.6
5.1,49.2,30.2
85.9,9.9,71.9
62.8,77.2,69.7
62.3,47.7,75.2
8.2,81.1,3.6
95.1,54.6,29.3
56,15.7,61.7
89.3,54.3,11.7
85.5,58.6,71.1
92,74.6,50.2
76,6,53.1
91,98.2,11.8
90.3,78.5,61.2
81.3,85.9,99.3
83,52.8,5.2
42.4,21.9,26.1
81.9,28,11.2
77.8,86.8,35.9
47.5,25.4,60.8
48.3,94.3,35.7
53.9,37.1,38
13.6,88.6,38.5
86.3,59.6,40.8
10.1,76.7,61.1
13.8,9,95
18.8,84.6,31
6.6,28.6,13.3
14.5,27.3,84.6
24.4,75,25
67.1,47.8,63.4
78.6,92,10.6
92,70.2,74.5
38.2,82.5,56.8
12.6,82.2,46
35,42.9,46.1
53,89.7,7
54.1,77.4,81.6
37.8,11.1,63.9
43.5,13.6,16.6
8.6,18.2,7.7
9.8,92.1,5.9
48.2,28.9,54
72.4,84.9,69.1
8.8,68.6,21.3
0.5,93.5,52.4
86.4,59,30.9
64.8,21.1,20.3
20.3,13.8,10.6
91.9,96.9,73.6
62.6,99.8,1.2
32.7,65.1,21.7
45.6,26.2,45.6
74,50.9,23.3
6.6,46.8,79.7
50.8,65.9,74.8
60.5,74.4,91.9
96.8,71,32.9
98.4,80.8,34.6
74.6,55.2,12.5
69.7,49.7,6.4
12.9,25.3,41.3
19.7,48.7,4.6
15.2,52.9,88.8
96.7,4.4,63
62.2,89.6,19.1
49.2,2.4,7.6
60.6,19.3,8.7
94.6,43.6,33.6
12.6,43.4,52.1
46.9,95.2,13.7
42.9,64.7,40.3
83.2,7.5,38.2
26.8,86.6,45.5
60.1,20.1,73.5
47.4,16.4,95.6
38.5,68.8,89
3.4,72.1,39.6
98.9,29.4,95.5
5.1,42,5.9
17.7,68.8,13.8
33.2,7,58.4
22.4,13.8,80.1
46.9,80.8,62.2
99.6,84,26.7
52.6,17.2,89.6
37.5,63.4,87.8
83.8,81.1,47.6
83.4,40.2,10.4
22.4,67.1,33.4
23.6,34.4,19.9
22.2,44.4,79.4
42.8,4.7,24.2
0.9,55.5,41.1
38.7,60.9,79.2
81.9,86.8,38
55,57.2,9
33,95.8,19.4
46.9,59.3,83.1
74.9,36.1,81.6
62.8,9.5,25.4
83.6,44.7,99.9
11.1,75.8,97.1
14.3,88.9,66.4
5.8,27.6,98.4
54,91,23.2
70.9,67.4,50.3
60,38.7,3.8
98.3,72.3,20.5
70.2,66.1,78.7
70.8,44.5,28.3
90.5,53.8,75.7
57,14,37.2
50.5,26.4,80
88.6,44.2,2.1
62.3,38.8,42.9
29.6,80.6,15.7
74.5,40.1,76
71.3,6.4,3.5
1.1,4.2,95.2
3.6,34.8,97.3
58.6,96.7,57.4
79.4,82.9,16.4
84,86.5,37.1
26.4,63.4,18.3
82.8,87.2,50
83,8.6,6.4
13.2,49.7,12.7
13,49.4,30.8
61,34.9,7.4
16.9,71.4,75
17.1,73,62.4
43.5,66.6,78.3
13.5,70.1,49.1
64.2,89.5,30.9
29.7,18.4,86.9
10,24.9,47.4
63.5,38.8,4
83.9,96.4,86
43.1,40.7,15.3
78.6,1.6,0.5
41.8,66.9,88.1
98.9,65.8,86.1
49.6,60.7,32.1
78.1,63.9,23.3
43,0.6,84
52.3,66.1,3.1
77.9,32.6,75.2
33.9,31.2,98.3
94.2,62.7,44.9
33.5,81.5,42.8
53.9,77,42.3
86.6,13.5,67
81.5,20.6,96.8
87.3,39.8,67.5
67.8,68.6,52.1
85.3,29.8,24.5
45.8,11.7,9.7
87.1,44.5,3.9
78.7,9.5,86.2
51,65.9,64.5
11,18,70.9
30.4,70.5,75.9
46.4,60.7,99
47.7,42.8,44.3
41.6,70.9,46.7
7.7,18.1,53.5
42.7,20.2,36.1
93.6,9.9,85.3
81.6,87.7,83.8
62.1,16,35
56.7,61.5,71.7
26,88.6,85.9
74.9,12,32.6
1.6,53.2,47.3
69.7,48.1,35.9
61.8,96.8,78.4
71.5,36.8,93.7
34.2,91.5,48.9
20.3,29.5,66.9
59.8,53.3,62.4
58.8,97.8,74.7
78.5,46.1,89.7
28.8,45.7,79.5
62,18.6,51.6
67.8,77,74.8
98.4,86.1,45.9
32.1,28.4,71.6
70.8,56.9,50.8
46.8,36.1,54.5
30.2,12.5,33.9
60,99.9,60.4
96.8,55.5,40.5
32.7,41.1,98.9
11.4,95.1,8.3
26,26.3,13.2
35.4,45.4,24.3
23,67.8,25.8
18.4,41.4,24.9
49.2,80.8,30.2
41.2,33.8,99.2
65.9,33.5,13
75.2,48.4,42.2
80.7,67.7,95.3
35.4,83.8,66.2
49.6,55.1,93.1
18.9,65.3,58.4
49.9,90.6,13.5
99.4,62.4,73
44.1,66.3,63.4
68.9,8.3,72.2
58.9,93.5,30.1
33.6,97.3,98.5
8.4,51.1,6.3
5.5,79.6,3.4
77.7,99.2,78.6
46.7,33.4,47.1
55.9,12.5,69
54.5,55.3,38
8.9,30.7,86
52.4,76.4,14.9
4.9,83.6,65.2
13.1,32,57.3
50.7,12.9,56
88.8,84.5,45.9
53.2,1.1,34.6
97.6,90.1,31.5
39,0.9,53.6
22.8,60.8,98.3
82.5,28,42.1
17.9,84.4,96.3
80.6,37.8,50.6
32,34.9,70.8
82,19.6,96.5
29.6,92.1,5
22.5,15.1,28.6
35.1,47.2,56.7
31.3,65.7,96.7
35.7,51.6,87.2
1.6,74.4,72.8
76.5,90.3,18.2
7.1,28.1,32.4
20.3,71.9,81.8
67.4,92.6,96.7
84.2,9,76.2
75.7,20.9,34
81.7,52.2,11.1
34.1,38.2,23.7
28.7,81.9,67
85.1,97.4,41.9
73.1,41,83
50.2,37.1,66.5
9.4,69.4,29.6
39.3,77.5,85.1
81.5,13.3,49.4
79.5,52.5,75.3
52.7,83.4,39.2
77.3,2.7,82.6
9.6,36.9,10.9
42.4,35.8,89.1
51.2,0.8,48.6
60.9,81.2,44.6
95.8,70.1,70.9
3.1,47.9,37.4
55.7,46.1,92.1
19.6,27.6,23.8
84.6,36,34.8
39.5,71,87.6
1.6,87.5,21.3
32.2,13.4,33
35,13.7,53.9
1.4,74.7,87.5
65.9,34.8,89.3
7.8,92.9,87
89.2,90.2,0.1
16.1,37.9,26.1
42.7,12.9,90.6
39.9,98.4,61.1
72.7,86.5,84.8
74.1,68.5,41.2
6.3,75.2,89
79.2,40.6,3
8.6,73.6,33.7
65.6,82.7,27.4
93,72.4,63.6
31.7,49.6,80.5
25.6,42,90.8
64.2,11.5,9.6
8.5,46.6,89.1
48.3,81.9,71.9
51.6,0.4,18.7
73.6,79,38.9
41.6,80.1,83.3
45.5,80.1,98
16.9,89.9,19.9
72,26.5,19.4
96.2,87.3,72.6
6.6,86.1,85.3
12.8,21.5,72.2
32.6,92.2,38.7
60.8,16,56.9
87.5,53.5,91.7
44.9,44.4,39.1
31.1,25.3,20
81,7.2,79
47.7,85.2,28.8
82.8,31.2,79.1
49.2,44.8,97.3
66,90.1,39.3
65.8,67.7,13.8
89,96,95
32.1,91.5,62.3
65.2,42.1,1
86.5,28.4,0.4
52.2,59.5,72.5
84.6,53.2,87.2
33.5,24.9,65
10,9,33.9
87.9,48.5,0.1
34.2,41,62.1
16.9,55.6,82
56.5,52.4,16.1
33.8,28.7,17.1
59.9,36.1,49.4
40.4,38.5,66.3
39.4,16.7,36.7
14.1,56.5,59.3
0.9,77.4,37.3
48,42.6,62.8
71.8,62.5,2.7
70.4,27.2,18.2
6.6,16.3,98.7
24.5,23,9.1
64.2,10.6,47.9
61.5,34.9,29.4
14.5,71.6,60.7
99.7,13,90.6
13.2,84.4,29.8
68.3,22.9,7.6
37.7,1.9,70.4
90.1,93.1,99.2
95.1,82.3,58
16,92.7,33.5
54.5,13.7,60.5
38.9,98.7,85.5
93.1,24.8,59.6
47.9,72.3,18.6
57,7.9,84.3
40.6,91.5,76.9
95,73,20.3
48.5,84.8,24.3
77.6,81.2,48
72.4,63.2,68.5
77.1,12.5,6.2
3.6,76.1,44.7
62.8,2.3,10.1
96.4,72.1,10.5
61.8,52.6,11.2
95.2,81.1,57.2
68.9,39.9,67.3
23.1,36.7,23.4
98.5,24.8,28.7
19.7,91.4,10.2
16.7,24,81.1
23.1,24.6,2.6
83.3,33,0
32.7,98,2.2
34,71.4,72.8
40.2,45.1,44.9
68.3,54.4,77.3
19.3,76.6,80.8
49.7,94.9,71.8
53.3,7.8,95.9
78.1,35,5.4
53.8,10.2,37.2
99.6,30.3,14.4
17.9,55.4,88.9
32.8,78.6,83.8
76.5,38.4,97.6
13,56.2,7.5
49.4,16.3,29
46.8,36.2,31.1
16.1,70.9,48.4
48,60.7,40.8
63.7,32.7,39.6
16.6,84.6,88
91.2,33.7,30.2
33.7,7.1,91.6
60.7,25.6,7.9
1.6,42.3,64.6
36.3,42.8,95.8
90.6,88.4,97.2
97.4,35.3,86.5
77.8,95.2,0.9
83,58.8,62
14.8,77.1,50
96.7,39.1,64.6
28,54,62.5
74.4,14.5,56.9
61,47.7,47.4
61.8,90.6,3.4
31.5,60,5.6
69.4,32.9,54
26.8,59.8,31.9
96.5,91.6,10.9
42.1,41.9,84.2
77.7,26.8,87.8
61.1,25.3,21.4
10.1,56.1,21.5
77.5,39.5,37.8
78.8,21.1,95.2
79.9,4.5,72.8
20.8,92,69.2
71.7,55.3,80.6
67.4,2,9.1
34.1,66.8,56.7
20.5,68.1,73.7
82.1,29.6,68.6
56.8,76.1,78.3
4.4,93,84.1
86.9,76.7,76
93.9,56.1,63.3
58.3,96.2,56.1
15.4,39.6,27.1
11,68,40.8
32.1,57.9,27.4
66.1,57.6,54.3
26.6,80.2,96.7
80.5,64.2,71.3
74.1,53.8,42.5
47.6,40.4,14.2
25,28.5,41.4
10.8,47.2,15
5.9,74.1,34
89.1,99.9,65.4
37.8,6.2,31.4
86,58.1,51.5
99.7,58,91.9
84.3,42.7,41.9
98.3,64.3,37.6
18.1,39.3,34.5
0,18.6,33.7
48.5,89.8,80
58.4,9.8,16.1
71.5,90.6,32
68.9,56.7,68.9
24.2,18.2,87.9
60,98.7,93.1
59.5,37.3,43.7
42.4,32.2,79.3
97.1,7.2,61.2
3.8,36.8,5.3
7.9,21.3,11.6
36.4,87.7,36.2
80.2,86.8,17.1
81.8,92.1,45.8
21.4,28.3,23.2
61.4,44,8
34.5,98.9,20.7
4.9,42.2,55.3
42.4,23,54.4
90.6,81.9,16.8
11.4,76.6,93.3
97.9,7.6,23.6
97.6,76.5,46
95.6,47,89.5
24.6,84.9,13.5
48.2,70.8,71.3
67.5,23.5,27.3
87.1,8.4,42.1
15.3,2.6,47.7
51.8,32,54.2
0.8,30.5,43.2
27.6,51.1,98.6
69.4,74.2,27.3
23.1,55.9,0.8
44,40.3,47
30.5,36.5,72.7
29.6,4.1,88.2
38.6,67.5,36.5
61.6,49.2,32.8
67.2,62,36
68.9,21.4,26.8
11.1,58.5,92.8
82.1,41.9,14.1
96.1,69.8,4.8
43,35.5,49.4
63.4,56.1,0.5
96.7,50.6,80.8
73.8,23.2,90.2
83.4,30.7,54.8
45.7,91.9,64.5
99.3,64.4,48.6
69.4,3.9,78.3
69.7,91.7,27.7
33.4,67.3,98
4,34.4,50.1
12.4,14,46.7
12.8,8.5,26.4
74.2,87.3,56.2
88.9,52.3,27
56.2,10.4,18
34,49.8,28.3
4.8,18.1,51.1
12,73,26.8
72.2,57.1,6.9
32,87.2,49.2
98.6,70.2,63.5
83.1,40.8,99.7
41.2,29.8,77.6
48.4,66.2,57.9
94.5,73.4,8.4
2,53.3,64.9
57.1,89.4,32.3
12.2,89.1,59.9
79.1,28.5,88.1
70.2,92.8,8
86.8,51.2,37.1
32.1,30.9,52
99.4,54.1,27.1
99.3,10.3,24.9
31.6,89,28.9
21.6,30.6,33.4
2.6,62.1,59.4
0.7,70,90.5
88.2,1.5,89.2
48.3,53,56.8
50.7,48.3,80.6
44.9,64.1,21.6
99.7,10.9,18.4
97,74.8,68.7
28.4,62.9,34.2
47.1,65.5,11.4
51.9,21,18.9
71.5,72.1,74.8
22.3,77.8,43.7
46.1,97.2,58.8
23.4,10.9,17.9
33.2,24.6,17.5
37,60.5,37.9
59.1,48.4,78.2
1.8,41.5,69.3
43.7,9.4,66.6
10.9,74.6,73
66.2,86.5,4.8
21.2,69.7,16.3
19.8,71.1,82.1
34.2,67.5,53
58.7,7.7,20.8
84.4,27.1,94
78.1,83.5,85.1
33.7,74.1,96.9
55.5,69.5,84.3
51.7,96.6,33.9
87.5,89.8,46.9
72.4,5.5,25.5
91.5,93.3,88.9
24.5,79.4,51.4
71.1,26.2,57.3
50.6,3.5,76.2
53.4,72.9,95.8
78.3,35.5,71.6
26.6,47.9,88.6
27.7,55.2,34.1
71.7,9.5,74.2
11.7,73.7,13.6
10.9,56,77
34.5,1.5,12.6
84.6,51,69.7
25.3,41.3,45.1
52.8,65.8,80.4
33.5,78.1,61.6
98.5,67.7,42.4
59.5,22.6,49.2
46.9,29.5,28.7
36.8,95.2,99
80.6,79.9,81.5
22.4,12.4,97.4
51.7,34.6,91
99.5,46.9,99.3
89.9,45.8,35.5
88.2,8.8,75.4
86.5,78.9,91
52.9,8.9,93.1
2.1,8.5,74.9
82,48.4,76.3
56.3,52.3,84.9
2.2,25.4,22.1
49.3,44,39.1
41.5,81.6,66.2
76.5,44.7,81.2
99.4,74.5,47.9
26.1,85.6,71.9
0,32.6,97.7
65,44.5,93.9
32.1,18.6,4.6
41,9.9,11.4
89.2,34.1,63.5
26.8,2.3,92.4
30.4,91.6,20.3
50,69.7,14.7
6.6,85.2,56.5
61.4,26.6,52.9
10.5,1.3,92.1
76.4,59.5,38.8
77.6,86.9,58.4
10.7,74.7,33.8
56,17.6,43.9
89.4,21.6,17.9
1.7,81.6,9.4
20.7,76.4,51.4
55.9,57.7,43.1
31.9,45.4,30.5
13.3,53.8,27.7
30.9,93.9,72.9
78.4,70.4,87.7
47.2,71.1,7.2
78.5,62.1,97.8
9.6,98.9,4.2
89.7,75.4,58.8
0.4,57.2,31.5
25.6,68.2,21
31.7,63.9,2.1
75.6,61.3,47.8
23.8,14.1,13
25,62,26.3
4.8,48.5,45.6
82.3,88.3,68.3
12.7,41,90.9
38.1,44.7,46.4
68.7,17.5,30.6
87.4,62.4,18
5.5,29.2,28.9
96.9,80.1,28.2
28.5,52.8,80
40.7,35.9,37.6
24.1,33.5,8.9
88.8,94.4,37.4
86.4,84,39.5
64.7,36.1,77.4
46.8,24.4,17.5
84.6,72.4,70.7
76.4,6.9,81
97,18.4,66.8
55,24.2,70.7
14.1,58.9,13.4
29.6,27,86
90.3,52.4,87.9
9.2,65.3,25.1
74.8,79.2,78.2
89,93.6,91.2
6.1,5.9,42
27.2,17,35.6
56.1,22.3,49.3
95.1,37.2,61.7
69.6,52.6,63.1
48.2,34.5,99.9
67.7,54.3,87.6
45.4,43.3,71.6
62.5,65.8,74.6
69.9,33.2,13.6
20.7,87,63
0.6,45.4,15.6
95.1,40.4,68.8
78.1,46.3,18.7
33.9,25.2,13.7
14,73.1,12.8
17.1,53.7,56.3
44.7,32.1,73.6
88.4,20.9,12.8
16.2,95.2,71.5
93.9,34.1,57.9
1.6,34.6,8.1
97.5,11.2,0.4
98,42.9,80.4
50.8,21,33.5
55.3,71.7,92.8
21.9,90.6,64.3
76.4,51.6,30.3
87.7,37.1,36.1
24,63.2,67.1
59,72.6,98.5
42.5,83.7,38.8
96.2,71.3,28.5
61,93.7,0.2
51.3,43.1,31.1
46.8,9.6,76.6
53.4,26.2,46.6
18.5,94,0.8
19.9,1.4,43.4
53.1,79.2,75.9
60.5,56.8,23.6
21.5,19.4,5.8
99.4,12.2,76.6
15.3,82.2,69.8
78.5,87.2,24.9
59.3,25.2,77.8
86.3,43.8,74.6
7.7,29.9,92.9
89.9,84.4,3.5
51.1,92.8,32.8
48.3,65.8,10.9
17.8,90.6,84
86.9,29.8,78.9
89.9,62.7,28.1
28.5,25.2,2.5
1.5,61.3,64.1
65.3,7.8,49.8
84.8,33.6,59.4
99.7,31.2,5.5
32.8,55.9,27.4
74.8,42.2,40.2
38.1,54.4,35.5
27,46.1,24.3
78.1,53,30
55.1,69.1,2.2
35.4,76.2,99.9
52.9,45.9,55.3
41.8,1,54.9
41.4,41.1,32.6
87.4,19.7,47.4
58.6,26.6,63.2
93.5,82.6,76.1
7.6,86.9,81.7
85.8,4.4,96.4
52.6,34,19.9
96.8,91.7,90.8
74.3,76.4,19.7
80.9,87.3,40.6
23.7,20.6,26.9
35.9,95.1,37.9
99.2,77.6,61.6
74.4,9.3,12.2
26.1,37,43.7
30.4,27.8,45.9
52.4,53.7,69.4
34.8,13.4,80
89.5,56.9,58.6
86.2,45.1,99.4
8.4,18.2,2.7
44.2,34.6,88.6
87.8,9.5,77.5
5.2,79.7,43.7
44.2,97.3,89.9
69,15.6,96.8
6.1,11.9,98.6
63.9,61.6,0.9
51.8,1.1,67.2
39.9,86.1,11.2
41.5,15.4,64.2
26.6,53,56.7
83.2,22.2,44.5
79,63.6,66.4
38.1,30.6,94.3
45.8,47,19.4
92.6,62.5,49.7
76.5,25.7,39.7
98,42.7,18.5
27.5,82.9,90.6
8,47.2,52.5
15.8,41.4,59
54.2,18,17.9
31.4,0.9,2.2
89,79.7,86.5
32.3,31.1,39.8
25.8,19.4,23.3
38,55.6,1.3
81,48.2,70
7.6,78.8,7
54.2,42.2,35.2
11.1,37.7,66.9
5.9,41.6,99.5
13.6,94.8,24.7
65.1,70.4,67.7
52,31.2,44
77.6,20.7,40.4
68,41.3,81.3
77.7,82.8,19.2
74.1,60,70.8
28.5,88.7,77.9
13,93.7,13.6
90.9,29.2,85.8
69.2,75.2,56.2
63.5,83.1,17.3
27.6,34.6,94.4
67.3,45.4,15
72.4,65.4,89.8
70.7,9.9,71.5
86.3,46.6,46.2
76.3,91.1,44.4
34.6,16.4,56.4
63.7,20.3,57.7
0.7,67.6,18.7
32.8,76,72.3
10.2,85.6,77
76.9,17.8,54.4
14.4,26.3,45.9
44.3,83.3,0.8
92.7,44.3,62
28.5,67.7,10.4
59.5,14.8,69.8
20,32.3,99.4
65.2,42.1,54
26.4,18.1,44.2
52.1,20.6,90.6
3.8,51.4,2.4
22.9,16.7,61.1
38.2,66.2,58.9
57.5,89.8,37.1
24.4,79.4,91.7
43.3,81.6,49.1
78.1,57.6,62.3
72.2,25.5,65.3
21.1,57.7,17.8
12.9,75.6,56.8
32.8,65.3,75.1
8.5,35.9,9
16.5,57.4,34.9
42.1,20.9,54.5
1,52.5,64.8
10.5,9.4,98.3
67.6,24.9,32.1
43.7,44.4,20.2
14.2,5.5,58.5
59.7,25.9,22.8
99.8,96.3,23
25.1,47.6,29.5
30.8,62.5,21.9
89.4,26.1,40.2
71.1,75.9,43.4
21.5,62.9,61.8
32.6,24.9,32.2
89.6,95.1,62.9
69.5,79.3,49.6
73.9,91.3,54.1
89.2,61.2,98.4
91,13.5,58.6
45.4,6.1,77.6
12.1,87.3,49.5
8.4,22.4,71
70.2,6.8,99.4
43.8,30.7,75.9
88.9,89.8,44.8
67,53.4,52.4
60.8,56.6,73.5
91.2,41,27.3
15.1,30.2,99.1
46.3,83.4,0.3
91.3,11.4,28.7
3.3,61.1,94.8
60.5,26.4,87.1
16.5,17.3,74.5
0.3,5.4,11.1
75,36,39.1
71.6,63.6,35.7
21.1,24.2,36.4
87.9,24.2,69
26.1,4.4,57.1
58.5,45.3,94.1
92.4,11.2,89.1
75,3.2,81
11.8,76.4,41.6
96.6,24.9,32.5
50.1,52,35.4
30.8,3.7,51.8
39.4,66.3,92.3
69.4,54.7,97.8
63.8,81.5,90
94.2,54.4,33.3
47.5,88.2,59
89.3,39.2,38.6
75.4,43.8,91
2.9,78.6,44.1
3.7,89.5,86.4
11.9,84.4,57
12,48.8,69.7
78,64.7,1.5
30,58.2,74.3
62.4,90.2,76.1
78.4,2.8,10.4
25.5,38.8,89.5
6.9,28.4,36.4
39.6,31.3,98
46.6,5.2,18.7
2,28.1,48.7
87.3,55.6,85.4
10.4,46,54.7
50.7,10.1,38.8
37.4,4.1,11.7
60.7,87.6,46.6
29.6,97.2,58
0.1,58.4,36.8
98.3,16.8,6
18.5,17.7,1.7
11.4,65.6,27.9
19.4,8.8,8.7
10.2,95.7,89.4
97.8,30.9,11.4
20.3,62.1,98.6
93.6,16.5,97.6
74.6,56.8,91.5
37.4,60,51.3
69,89.9,72.5
91.9,43.2,45.4
70.2,86.1,88.1
10.7,70,45.6
96.2,72,68.1
49.8,13.6,47.2
94.9,60.1,61.3
35.9,35,58.1
32.3,51.6,25.2
8.3,85.2,42.4
62.3,43.6,84.1
84.2,16.2,62.8
51.4,68.5,27.2
71.4,37,12.9
71.7,4,54.2
16.5,84.6,14.3
73.5,8.4,43.8
65.5,55.2,94.3
31.3,55.4,53.2
60.3,10.5,10.7
64,97.5,45.2
42.7,2.5,12.2
5,98.2,31.9
59.1,18.1,69.3
81.3,41.6,92.6
14,21,53.1
19.1,60,15.6
67,95.6,22.1
25.2,95.8,53.2
72,54.1,3.4
47.3,76,89.3
58.2,7.1,82.5
87,55.4,24.1
46.1,22.1,72.6
27,43.7,35.3
95.1,64.4,30.1
8.9,95.7,13.2
98.1,44.4,30.3
38.8,25.3,20.8
46.5,12.9,77.8
23.9,55.2,5.8
11.1,73.8,60.9
33,85.1,53.3
23.1,82,54.8
74.3,0.4,28.3
21.2,37.4,76.2
14.1,31.5,73.3
67.5,16.4,8.1
65.9,12.4,98
56,93.8,51
57,47.5,52.7
36.1,15.8,30.3
47.4,7.9,32.6
13,61.8,43.2
27,81,24.4
17.6,42.5,36.5
12.6,77.8,70
73.3,79.7,4.4
35.8,79.7,41.7
0.6,6.7,47.6
19.2,51.7,65
89.5,48.8,9.9
60.4,30.3,85.1
99.5,84.7,43.1
47.4,19.7,3.6
37.8,63.9,46.2
16,83.3,7.4
49,95.8,48.1
54.2,5.1,94.9
94.6,58.1,22.3
39.2,45,73.7
69.1,79.9,18.2
58.2,40.2,45
36.6,46.9,73.2
40,63.3,48.5
66.1,91.4,47.7
46.7,3.1,7.8
23.4,28.2,70.9
82.9,11.3,77.1
84.2,14.5,95.6
21,18,27.1
54.8,18.8,8.1
11.8,74.8,63.9
53.8,7.2,17.3
71.6,42.9,40.8
70.1,5.3,54.7
14.8,54.7,5.1
1.3,71.5,41.6
17.3,74.2,78.4
48.3,81.1,64.3
56.4,25.3,12.5
6.7,95.4,88.8
20.7,9.2,73.9
63.7,66.2,69.8
80.3,33.4,16.4
67,87.3,46.6
29.5,42,50.4
55.9,47.6,51.8
43.4,77.7,66.8
65.1,18.7,8.3
42.4,56.2,91.5
73.4,98.7,23.1
51.3,6.5,39.1
80.5,86.4,87.4
0.7,37.1,45.2
83.8,25.5,21.7
96,72.5,38.3
40.2,64.4,84.6
90.3,82,8.7
9,4.4,40.3
18,0.3,16.1
57,81,21.7
87,76.4,69.3
53.1,58.3,37.5
87.9,11.8,58
63.7,12.9,7.7
65.5,30.3,13.1
77.4,52,68.4
5.2,81,44.3
79.6,78.9,31.8
68.1,75.7,27.4
48.7,63.4,16
40.9,31.1,67.1
24.4,47.3,77.6
54.5,53.8,3.1
55.4,84.6,32.9
82.9,54.8,46.5
82.2,2,92.2
3.6,72.7,94.8
47.5,57.3,63.8
33.2,63.9,9.4
67.4,88.2,81.2
90.3,95.4,18.2
50,60.5,52.9
9.7,29.8,15.5
50.1,29.3,32.5
92.2,51.3,76.8
26.4,11.8,84
8.3,17.5,1.9
96.8,52.3,86.4
63.3,56.4,11.2
52.5,88.5,94
77.9,80.8,66.3
69.2,41.7,23.9
33.3,67.6,0.8
7.9,5.7,16.2
41.3,4,39.7
63.4,45.6,76
64.4,51,83.2
71.5,41.2,9.6
53.3,31,91.7
68.8,61.5,7.9
66.8,94.9,48.2
49.7,46.8,31.4
36.4,26,55.2
24.1,79.3,77.3
82.2,7.9,82.2
59.8,40.2,52.6
93.1,89.8,64.1
13.1,62.5,32.8
92,60.7,65.5
72,12.2,14.9
50.3,42.4,79.2
88,97.9,37.9
28.3,68.3,50.2
59.5,58.1,12.3
74.2,30,80.5
63.7,98.1,23.9
41.5,87,31.8
10.7,20.3,26.4
71.3,67.3,89.8
71.9,60.6,81.7
0.3,21.6,47.9
32.3,99.7,99.2
53.8,84.1,6
96.6,84.5,55.8
81.7,9.2,49.5
34.2,13,9.6
91.9,61.1,31.5
65.8,49.3,20.5
63.3,76.3,67.8
62.9,16.1,24.2
0.8,94.4,76
77.4,78.3,79.6
29.3,20,70.4
31.2,16.7,71.5
61.4,49.1,20.7
30.6,62.5,5.4
95,46.7,0.8
84.8,88.8,2.7
14.8,12.8,37.3
67,18.2,53.1
85.3,76.2,36.3
77.2,27.5,26.8
69.9,55.1,30.7
13.1,65.4,11.2
39.6,87.7,69.1
87.4,9.7,45.4
7.2,78.4,60.4
99.6,75.2,17.6
2.2,39.2,77.4
88.1,7.8,50.7
66.5,84.8,85.9
55.7,26.1,30.7
2.7,39.9,11.8
46.8,7.6,66.3
62.4,74.1,69.7
31.5,20.6,94.3
68.1,47.6,11.4
36.2,21.2,95.4
23.8,56.7,96.6
7.6,45.7,24.4
64,53.3,90
12.4,93.4,84.9
7.6,47.2,98.1
30.4,81.5,79.6
0.4,60.4,91.6
69.4,93.9,55.3
67.8,57.3,18.1
0,99.4,33.9
20.9,35.9,31.7
72.9,36.9,83.8
77.7,70.1,13.2
74.2,34.9,14.7
18.6,11.3,2.3
46.4,92.7,33.1
84.7,7.4,82.3
83.7,16.4,81.1
21,96,39.7
93,30.6,77
50.4,48.5,60.8
82.7,35.9,92.9
49.5,24.9,95.2
21.6,35.9,47.1
46.7,43.9,68.7
70,93.7,94.1
25.1,49.6,32.4
98.4,78.5,56
46.1,40.5,40.5
35.2,23.7,55.3
26.9,20.5,80.8
76.1,6.2,86.4
61.7,28.3,38.9
56.8,10.7,48.6
4.7,42.7,56.4
0.7,86.9,38
66.6,60.5,91.5
22.1,92.7,56.8
16.1,40.3,84.6
21.7,11.4,90.9
25.3,17.8,72.9
42.6,46.6,19.6
94.3,70.5,7.8
32.9,87.7,93.5
90.6,94.6,87.9
27.5,24.6,41.6
25.5,26,80.3
51.6,70.4,79.4
51.5,45.7,93.1
95,30.8,66.1
75.7,42,63.7
32.3,32.8,75.1
94.2,39.6,13
0,24.9,98.5
33.8,59.1,18.8
40.1,31.8,41.3
98.4,35.6,3.8
13.9,32,17.6
